"Step","likely-pyramid-31 - loss","likely-pyramid-31 - loss__MIN","likely-pyramid-31 - loss__MAX"
"4641","4.041311264038086","4.041311264038086","4.041311264038086"
"4642","3.774468183517456","3.774468183517456","3.774468183517456"
"4643","4.0992841720581055","4.0992841720581055","4.0992841720581055"
"4644","4.085755825042725","4.085755825042725","4.085755825042725"
"4645","3.79109787940979","3.79109787940979","3.79109787940979"
"4646","3.9569427967071533","3.9569427967071533","3.9569427967071533"
"4647","3.8558402061462402","3.8558402061462402","3.8558402061462402"
"4648","3.923342704772949","3.923342704772949","3.923342704772949"
"4649","4.238720417022705","4.238720417022705","4.238720417022705"
"4650","4.0755085945129395","4.0755085945129395","4.0755085945129395"
"4651","4.110177040100098","4.110177040100098","4.110177040100098"
"4652","4.006165504455566","4.006165504455566","4.006165504455566"
"4653","3.9309942722320557","3.9309942722320557","3.9309942722320557"
"4654","4.025803565979004","4.025803565979004","4.025803565979004"
"4655","4.137972831726074","4.137972831726074","4.137972831726074"
"4656","3.9268531799316406","3.9268531799316406","3.9268531799316406"
"4657","4.137581825256348","4.137581825256348","4.137581825256348"
"4658","4.037615776062012","4.037615776062012","4.037615776062012"
"4659","3.9335203170776367","3.9335203170776367","3.9335203170776367"
"4660","4.162698745727539","4.162698745727539","4.162698745727539"
"4661","3.896589517593384","3.896589517593384","3.896589517593384"
"4662","3.9633734226226807","3.9633734226226807","3.9633734226226807"
"4663","3.8763561248779297","3.8763561248779297","3.8763561248779297"
"4664","3.86850643157959","3.86850643157959","3.86850643157959"
"4665","3.9393727779388428","3.9393727779388428","3.9393727779388428"
"4666","4.122868061065674","4.122868061065674","4.122868061065674"
"4667","3.87056303024292","3.87056303024292","3.87056303024292"
"4668","4.025710105895996","4.025710105895996","4.025710105895996"
"4669","4.221877574920654","4.221877574920654","4.221877574920654"
"4670","3.9565558433532715","3.9565558433532715","3.9565558433532715"
"4671","3.8984739780426025","3.8984739780426025","3.8984739780426025"
"4672","4.086033821105957","4.086033821105957","4.086033821105957"
"4673","3.928964614868164","3.928964614868164","3.928964614868164"
"4674","4.092921257019043","4.092921257019043","4.092921257019043"
"4675","4.033125877380371","4.033125877380371","4.033125877380371"
"4676","3.716651201248169","3.716651201248169","3.716651201248169"
"4677","4.247291564941406","4.247291564941406","4.247291564941406"
"4678","4.039801597595215","4.039801597595215","4.039801597595215"
"4679","3.998946189880371","3.998946189880371","3.998946189880371"
"4680","4.011369228363037","4.011369228363037","4.011369228363037"
"4681","4.2382659912109375","4.2382659912109375","4.2382659912109375"
"4682","3.9576897621154785","3.9576897621154785","3.9576897621154785"
"4683","3.9544920921325684","3.9544920921325684","3.9544920921325684"
"4684","4.000765323638916","4.000765323638916","4.000765323638916"
"4685","3.993243455886841","3.993243455886841","3.993243455886841"
"4686","4.236221790313721","4.236221790313721","4.236221790313721"
"4687","4.044207572937012","4.044207572937012","4.044207572937012"
"4688","3.7969369888305664","3.7969369888305664","3.7969369888305664"
"4689","4.03336763381958","4.03336763381958","4.03336763381958"
"4690","4.106085777282715","4.106085777282715","4.106085777282715"
"4691","3.9709503650665283","3.9709503650665283","3.9709503650665283"
"4692","4.03652811050415","4.03652811050415","4.03652811050415"
"4693","4.091096878051758","4.091096878051758","4.091096878051758"
"4694","3.987677574157715","3.987677574157715","3.987677574157715"
"4695","3.9421768188476562","3.9421768188476562","3.9421768188476562"
"4696","4.0146355628967285","4.0146355628967285","4.0146355628967285"
"4697","3.9504411220550537","3.9504411220550537","3.9504411220550537"
"4698","4.265221118927002","4.265221118927002","4.265221118927002"
"4699","3.912576675415039","3.912576675415039","3.912576675415039"
"4700","3.843043565750122","3.843043565750122","3.843043565750122"
"4701","3.757838010787964","3.757838010787964","3.757838010787964"
"4702","3.8490586280822754","3.8490586280822754","3.8490586280822754"
"4703","4.018433094024658","4.018433094024658","4.018433094024658"
"4704","4.188595294952393","4.188595294952393","4.188595294952393"
"4705","3.9468421936035156","3.9468421936035156","3.9468421936035156"
"4706","4.1050639152526855","4.1050639152526855","4.1050639152526855"
"4707","4.108992099761963","4.108992099761963","4.108992099761963"
"4708","4.042800426483154","4.042800426483154","4.042800426483154"
"4709","4.181182384490967","4.181182384490967","4.181182384490967"
"4710","3.779560089111328","3.779560089111328","3.779560089111328"
"4711","4.062097549438477","4.062097549438477","4.062097549438477"
"4712","3.933018922805786","3.933018922805786","3.933018922805786"
"4713","4.069774627685547","4.069774627685547","4.069774627685547"
"4714","4.088519096374512","4.088519096374512","4.088519096374512"
"4715","3.963081121444702","3.963081121444702","3.963081121444702"
"4716","3.9340295791625977","3.9340295791625977","3.9340295791625977"
"4717","4.064845561981201","4.064845561981201","4.064845561981201"
"4718","4.112662315368652","4.112662315368652","4.112662315368652"
"4719","3.88112735748291","3.88112735748291","3.88112735748291"
"4720","3.905195713043213","3.905195713043213","3.905195713043213"
"4721","3.907156467437744","3.907156467437744","3.907156467437744"
"4722","3.9284348487854004","3.9284348487854004","3.9284348487854004"
"4723","3.884869337081909","3.884869337081909","3.884869337081909"
"4724","4.042881011962891","4.042881011962891","4.042881011962891"
"4725","3.965744733810425","3.965744733810425","3.965744733810425"
"4726","4.270129203796387","4.270129203796387","4.270129203796387"
"4727","3.991589069366455","3.991589069366455","3.991589069366455"
"4728","4.057850360870361","4.057850360870361","4.057850360870361"
"4729","4.065711975097656","4.065711975097656","4.065711975097656"
"4730","3.828077793121338","3.828077793121338","3.828077793121338"
"4731","4.239635467529297","4.239635467529297","4.239635467529297"
"4732","4.107309341430664","4.107309341430664","4.107309341430664"
"4733","4.071108818054199","4.071108818054199","4.071108818054199"
"4734","4.032676696777344","4.032676696777344","4.032676696777344"
"4735","3.9240193367004395","3.9240193367004395","3.9240193367004395"
"4736","4.122211456298828","4.122211456298828","4.122211456298828"
"4737","3.7902872562408447","3.7902872562408447","3.7902872562408447"
"4738","4.014421463012695","4.014421463012695","4.014421463012695"
"4739","4.212373733520508","4.212373733520508","4.212373733520508"
"4740","4.099886894226074","4.099886894226074","4.099886894226074"
"4741","4.113523006439209","4.113523006439209","4.113523006439209"
"4742","4.043165683746338","4.043165683746338","4.043165683746338"
"4743","4.159862041473389","4.159862041473389","4.159862041473389"
"4744","4.024157524108887","4.024157524108887","4.024157524108887"
"4745","3.7952961921691895","3.7952961921691895","3.7952961921691895"
"4746","4.0104875564575195","4.0104875564575195","4.0104875564575195"
"4747","4.094987869262695","4.094987869262695","4.094987869262695"
"4748","4.174977779388428","4.174977779388428","4.174977779388428"
"4749","4.0521368980407715","4.0521368980407715","4.0521368980407715"
"4750","3.8287196159362793","3.8287196159362793","3.8287196159362793"
"4751","4.198404788970947","4.198404788970947","4.198404788970947"
"4752","4.057712554931641","4.057712554931641","4.057712554931641"
"4753","3.8076822757720947","3.8076822757720947","3.8076822757720947"
"4754","3.807670831680298","3.807670831680298","3.807670831680298"
"4755","3.985297679901123","3.985297679901123","3.985297679901123"
"4756","4.023172855377197","4.023172855377197","4.023172855377197"
"4757","4.03518009185791","4.03518009185791","4.03518009185791"
"4758","4.016446590423584","4.016446590423584","4.016446590423584"
"4759","4.2009501457214355","4.2009501457214355","4.2009501457214355"
"4760","4.066481590270996","4.066481590270996","4.066481590270996"
"4761","4.195212364196777","4.195212364196777","4.195212364196777"
"4762","3.7483749389648438","3.7483749389648438","3.7483749389648438"
"4763","3.9598517417907715","3.9598517417907715","3.9598517417907715"
"4764","4.128345966339111","4.128345966339111","4.128345966339111"
"4765","3.894164562225342","3.894164562225342","3.894164562225342"
"4766","3.9385619163513184","3.9385619163513184","3.9385619163513184"
"4767","3.9470338821411133","3.9470338821411133","3.9470338821411133"
"4768","3.9911181926727295","3.9911181926727295","3.9911181926727295"
"4769","4.0601935386657715","4.0601935386657715","4.0601935386657715"
"4770","3.850304126739502","3.850304126739502","3.850304126739502"
"4771","4.226266384124756","4.226266384124756","4.226266384124756"
"4772","3.948467254638672","3.948467254638672","3.948467254638672"
"4773","3.8726789951324463","3.8726789951324463","3.8726789951324463"
"4774","3.9746992588043213","3.9746992588043213","3.9746992588043213"
"4775","3.9922776222229004","3.9922776222229004","3.9922776222229004"
"4776","3.84307599067688","3.84307599067688","3.84307599067688"
"4777","3.983055830001831","3.983055830001831","3.983055830001831"
"4778","4.224329948425293","4.224329948425293","4.224329948425293"
"4779","3.825725555419922","3.825725555419922","3.825725555419922"
"4780","3.881769895553589","3.881769895553589","3.881769895553589"
"4781","3.871397018432617","3.871397018432617","3.871397018432617"
"4782","4.007404804229736","4.007404804229736","4.007404804229736"
"4783","3.938894748687744","3.938894748687744","3.938894748687744"
"4784","4.0648298263549805","4.0648298263549805","4.0648298263549805"
"4785","3.8163626194000244","3.8163626194000244","3.8163626194000244"
"4786","4.085692405700684","4.085692405700684","4.085692405700684"
"4787","3.830528736114502","3.830528736114502","3.830528736114502"
"4788","4.270544052124023","4.270544052124023","4.270544052124023"
"4789","4.214483261108398","4.214483261108398","4.214483261108398"
"4790","3.945575714111328","3.945575714111328","3.945575714111328"
"4791","3.9963531494140625","3.9963531494140625","3.9963531494140625"
"4792","3.9405031204223633","3.9405031204223633","3.9405031204223633"
"4793","3.8225743770599365","3.8225743770599365","3.8225743770599365"
"4794","3.809913158416748","3.809913158416748","3.809913158416748"
"4795","3.9049952030181885","3.9049952030181885","3.9049952030181885"
"4796","3.8853020668029785","3.8853020668029785","3.8853020668029785"
"4797","3.8235785961151123","3.8235785961151123","3.8235785961151123"
"4798","3.8741884231567383","3.8741884231567383","3.8741884231567383"
"4799","3.9582669734954834","3.9582669734954834","3.9582669734954834"
"4800","4.2182769775390625","4.2182769775390625","4.2182769775390625"
"4801","4.0617780685424805","4.0617780685424805","4.0617780685424805"
"4802","3.8772799968719482","3.8772799968719482","3.8772799968719482"
"4803","4.03865909576416","4.03865909576416","4.03865909576416"
"4804","3.830117702484131","3.830117702484131","3.830117702484131"
"4805","4.048702716827393","4.048702716827393","4.048702716827393"
"4806","3.902963638305664","3.902963638305664","3.902963638305664"
"4807","3.8290698528289795","3.8290698528289795","3.8290698528289795"
"4808","3.6249942779541016","3.6249942779541016","3.6249942779541016"
"4809","3.9850404262542725","3.9850404262542725","3.9850404262542725"
"4810","3.8537631034851074","3.8537631034851074","3.8537631034851074"
"4811","3.934964179992676","3.934964179992676","3.934964179992676"
"4812","3.9550907611846924","3.9550907611846924","3.9550907611846924"
"4813","3.9107697010040283","3.9107697010040283","3.9107697010040283"
"4814","3.8715922832489014","3.8715922832489014","3.8715922832489014"
"4815","4.199251174926758","4.199251174926758","4.199251174926758"
"4816","3.944277286529541","3.944277286529541","3.944277286529541"
"4817","3.8315954208374023","3.8315954208374023","3.8315954208374023"
"4818","3.89611554145813","3.89611554145813","3.89611554145813"
"4819","4.068173885345459","4.068173885345459","4.068173885345459"
"4820","3.7649729251861572","3.7649729251861572","3.7649729251861572"
"4821","4.0297369956970215","4.0297369956970215","4.0297369956970215"
"4822","3.942816734313965","3.942816734313965","3.942816734313965"
"4823","3.7919039726257324","3.7919039726257324","3.7919039726257324"
"4824","3.8115766048431396","3.8115766048431396","3.8115766048431396"
"4825","3.899707555770874","3.899707555770874","3.899707555770874"
"4826","3.9938888549804688","3.9938888549804688","3.9938888549804688"
"4827","3.8886635303497314","3.8886635303497314","3.8886635303497314"
"4828","3.8144874572753906","3.8144874572753906","3.8144874572753906"
"4829","4.120016098022461","4.120016098022461","4.120016098022461"
"4830","3.9549927711486816","3.9549927711486816","3.9549927711486816"
"4831","3.9692575931549072","3.9692575931549072","3.9692575931549072"
"4832","3.7582054138183594","3.7582054138183594","3.7582054138183594"
"4833","3.8464181423187256","3.8464181423187256","3.8464181423187256"
"4834","4.059009075164795","4.059009075164795","4.059009075164795"
"4835","4.167427062988281","4.167427062988281","4.167427062988281"
"4836","3.892029047012329","3.892029047012329","3.892029047012329"
"4837","4.06176233291626","4.06176233291626","4.06176233291626"
"4838","3.781745433807373","3.781745433807373","3.781745433807373"
